product_id|customer_id|product_type|enrollment_date|limit
131090|93570|Savings|2024-03-04|0.0
131091|93570|Credit Card|2024-07-26|60000.0
131092|93571|Savings|2024-03-02|0.0
131093|93572|Savings|2024-11-21|0.0
131094|93572|Credit Card|2025-01-18|25000.0
131095|93573|Savings|2024-06-07|0.0
131096|93573|Credit Card|2024-08-04|91000.0
131097|93574|Savings|2024-01-22|0.0
131098|93575|Savings|2024-12-11|0.0
131099|93575|Credit Card|2024-12-31|86000.0
131100|93576|Savings|2024-10-31|0.0
131101|93577|Savings|2023-12-14|0.0
131102|93578|Savings|2024-03-10|0.0
131103|93578|Credit Card|2024-10-27|70000.0
131104|93579|Savings|2024-11-18|0.0
131105|93580|Savings|2023-04-15|0.0
131106|93581|Savings|2024-03-10|0.0
131107|93581|Credit Card|2024-04-23|37000.0
131108|93582|Savings|2024-01-20|0.0
131109|93582|Credit Card|2024-02-24|93000.0
131110|93583|Savings|2024-06-15|0.0
131111|93584|Savings|2024-08-16|0.0
131112|93585|Savings|2024-05-07|0.0
131113|93585|Credit Card|2024-05-18|17000.0
131114|93586|Savings|2024-05-26|0.0
131115|93587|Savings|2023-03-19|0.0
131116|93587|Credit Card|2024-02-13|42000.0
131117|93588|Savings|2024-02-04|0.0
131118|93589|Savings|2023-08-03|0.0
131119|93590|Savings|2025-01-03|0.0
131120|93590|Credit Card|2025-01-09|98000.0
131121|93591|Savings|2023-10-30|0.0
131122|93592|Savings|2023-03-08|0.0
131123|93593|Savings|2024-12-16|0.0
131124|93594|Savings|2024-03-07|0.0
131125|93594|Credit Card|2024-03-07|15000.0
131126|93595|Savings|2025-01-01|0.0
131127|93596|Savings|2024-02-13|0.0
131128|93597|Savings|2024-10-27|0.0
131129|93598|Savings|2023-08-11|0.0
131130|93599|Savings|2023-06-07|0.0
131131|93600|Savings|2024-09-23|0.0
131132|93601|Savings|2023-06-22|0.0
131133|93601|Credit Card|2024-11-14|86000.0
131134|93602|Savings|2023-06-23|0.0
131135|93602|Credit Card|2024-10-22|50000.0
131136|93603|Savings|2023-04-10|0.0
131137|93604|Savings|2024-05-13|0.0
131138|93605|Savings|2024-05-30|0.0
131139|93605|Credit Card|2024-10-29|80000.0
131140|93606|Savings|2024-11-27|0.0
131141|93607|Savings|2023-02-05|0.0
131142|93607|Credit Card|2023-09-11|56000.0
131143|93608|Savings|2024-09-16|0.0
131144|93609|Savings|2024-03-26|0.0
131145|93609|Credit Card|2024-09-25|22000.0
131146|93610|Savings|2023-07-02|0.0
131147|93610|Credit Card|2023-08-09|68000.0
131148|93611|Savings|2023-02-20|0.0
131149|93612|Savings|2024-09-28|0.0
131150|93613|Savings|2023-12-13|0.0
131151|93613|Credit Card|2024-04-07|13000.0
131152|93614|Savings|2023-11-13|0.0
131153|93614|Credit Card|2024-07-09|56000.0
131154|93615|Savings|2024-06-30|0.0
131155|93616|Savings|2023-06-14|0.0
131156|93616|Credit Card|2024-03-30|18000.0
131157|93617|Savings|2024-02-28|0.0
131158|93617|Credit Card|2025-01-09|98000.0
131159|93618|Savings|2024-02-22|0.0
131160|93619|Savings|2024-10-08|0.0
131161|93619|Credit Card|2024-10-12|37000.0
131162|93620|Savings|2023-03-28|0.0
131163|93620|Credit Card|2023-10-14|50000.0
131164|93621|Savings|2023-04-23|0.0
131165|93622|Savings|2023-10-12|0.0
131166|93622|Credit Card|2024-09-30|41000.0
131167|93623|Savings|2024-09-15|0.0
131168|93624|Savings|2024-07-24|0.0
131169|93625|Savings|2023-06-01|0.0
131170|93626|Savings|2023-09-25|0.0
131171|93627|Savings|2024-11-17|0.0
131172|93628|Savings|2024-05-06|0.0
131173|93628|Credit Card|2024-12-23|19000.0
131174|93629|Savings|2023-12-03|0.0
131175|93630|Savings|2023-05-20|0.0
131176|93630|Credit Card|2023-06-01|42000.0
131177|93631|Savings|2024-04-19|0.0
131178|93631|Credit Card|2024-08-01|36000.0
131179|93632|Savings|2023-03-07|0.0
131180|93632|Credit Card|2024-06-16|83000.0
131181|93633|Savings|2023-12-13|0.0
131182|93634|Savings|2023-02-17|0.0
131183|93634|Credit Card|2024-08-25|43000.0
131184|93635|Savings|2023-08-13|0.0
131185|93636|Savings|2023-09-20|0.0
131186|93636|Credit Card|2023-09-29|87000.0
131187|93637|Savings|2023-04-25|0.0
131188|93638|Savings|2023-06-13|0.0
131189|93639|Savings|2023-04-24|0.0
131190|93639|Credit Card|2024-12-29|93000.0
131191|93640|Savings|2024-08-09|0.0
131192|93640|Credit Card|2024-11-06|60000.0
131193|93641|Savings|2024-05-25|0.0
131194|93642|Savings|2023-05-21|0.0
131195|93643|Savings|2023-10-08|0.0
131196|93643|Credit Card|2024-06-06|16000.0
131197|93644|Savings|2023-03-26|0.0
131198|93645|Savings|2025-01-30|0.0
131199|93646|Savings|2024-07-18|0.0
131200|93647|Savings|2024-11-23|0.0
131201|93647|Credit Card|2024-12-23|48000.0
131202|93648|Savings|2024-01-26|0.0
131203|93649|Savings|2024-04-06|0.0
131204|93650|Savings|2023-09-23|0.0
131205|93650|Credit Card|2024-05-17|19000.0
131206|93651|Savings|2023-09-28|0.0
131207|93651|Credit Card|2024-04-19|89000.0
131208|93652|Savings|2023-12-18|0.0
131209|93653|Savings|2024-04-27|0.0
131210|93653|Credit Card|2024-10-08|67000.0
131211|93654|Savings|2023-12-29|0.0
131212|93655|Savings|2023-02-08|0.0
131213|93656|Savings|2024-04-11|0.0
131214|93657|Savings|2025-01-15|0.0
131215|93657|Credit Card|2025-01-17|35000.0
131216|93658|Savings|2024-07-02|0.0
131217|93659|Savings|2024-10-31|0.0
131218|93660|Savings|2024-10-20|0.0
131219|93660|Credit Card|2024-12-02|59000.0
131220|93661|Savings|2023-11-16|0.0
131221|93662|Savings|2023-09-14|0.0
131222|93662|Credit Card|2024-10-16|44000.0
131223|93663|Savings|2023-09-28|0.0
131224|93663|Credit Card|2023-10-08|21000.0
131225|93664|Savings|2023-06-12|0.0
131226|93665|Savings|2024-09-20|0.0
131227|93665|Credit Card|2024-11-20|96000.0
131228|93666|Savings|2023-05-04|0.0
131229|93667|Savings|2023-06-14|0.0
131230|93667|Credit Card|2024-03-23|75000.0
131231|93668|Savings|2024-05-10|0.0
131232|93668|Credit Card|2024-11-17|64000.0
131233|93669|Savings|2024-08-21|0.0
131234|93670|Savings|2024-02-28|0.0
131235|93670|Credit Card|2025-01-21|80000.0
131236|93671|Savings|2023-03-13|0.0
131237|93672|Savings|2023-08-26|0.0
131238|93673|Savings|2023-03-10|0.0
131239|93674|Savings|2024-05-14|0.0
131240|93675|Savings|2023-01-17|0.0
131241|93676|Savings|2024-12-07|0.0
131242|93677|Savings|2024-10-23|0.0
131243|93677|Credit Card|2024-10-28|64000.0
131244|93678|Savings|2023-09-02|0.0
131245|93679|Savings|2024-05-01|0.0
131246|93680|Savings|2024-08-09|0.0
131247|93680|Credit Card|2024-12-25|71000.0
131248|93681|Savings|2023-03-06|0.0
131249|93682|Savings|2024-08-02|0.0
131250|93682|Credit Card|2025-01-01|24000.0
131251|93683|Savings|2023-04-26|0.0
131252|93684|Savings|2024-03-19|0.0
131253|93684|Credit Card|2024-06-15|38000.0
131254|93685|Savings|2024-06-26|0.0
131255|93685|Credit Card|2024-12-04|17000.0
131256|93686|Savings|2024-04-01|0.0
131257|93687|Savings|2024-10-10|0.0
131258|93688|Savings|2024-09-09|0.0
131259|93689|Savings|2025-01-26|0.0
131260|93690|Savings|2023-12-21|0.0
131261|93691|Savings|2024-11-24|0.0
131262|93692|Savings|2023-02-24|0.0
131263|93693|Savings|2024-10-25|0.0
131264|93693|Credit Card|2024-12-02|38000.0
131265|93694|Savings|2023-07-25|0.0
131266|93694|Credit Card|2024-09-25|23000.0
131267|93695|Savings|2024-02-11|0.0
131268|93695|Credit Card|2024-08-07|18000.0
131269|93696|Savings|2024-02-10|0.0
131270|93696|Credit Card|2024-02-20|13000.0
131271|93697|Savings|2024-09-02|0.0
131272|93698|Savings|2024-06-17|0.0
131273|93698|Credit Card|2024-11-28|80000.0
131274|93699|Savings|2024-10-31|0.0
131275|93700|Savings|2024-01-04|0.0
131276|93701|Savings|2023-11-23|0.0
131277|93702|Savings|2023-10-12|0.0
131278|93702|Credit Card|2024-08-31|99000.0
131279|93703|Savings|2025-01-15|0.0
131280|93703|Credit Card|2025-01-19|59000.0
131281|93704|Savings|2024-12-10|0.0
131282|93705|Savings|2023-03-01|0.0
131283|93706|Savings|2023-07-29|0.0
131284|93707|Savings|2023-08-25|0.0
131285|93708|Savings|2023-08-05|0.0
131286|93709|Savings|2023-06-29|0.0
131287|93709|Credit Card|2024-10-04|76000.0
131288|93710|Savings|2024-03-24|0.0
131289|93711|Savings|2023-01-23|0.0
131290|93712|Savings|2023-01-11|0.0
131291|93712|Credit Card|2024-10-30|94000.0
131292|93713|Savings|2024-02-18|0.0
131293|93713|Credit Card|2024-11-11|13000.0
131294|93714|Savings|2024-06-30|0.0
131295|93714|Credit Card|2024-10-14|74000.0
131296|93715|Savings|2023-07-06|0.0
131297|93715|Credit Card|2024-12-13|74000.0
131298|93716|Savings|2023-05-15|0.0
131299|93717|Savings|2025-01-28|0.0
131300|93718|Savings|2023-07-23|0.0
131301|93718|Credit Card|2024-02-24|94000.0
131302|93719|Savings|2023-03-15|0.0
131303|93719|Credit Card|2024-08-05|24000.0
131304|93720|Savings|2024-06-21|0.0
131305|93721|Savings|2023-12-28|0.0
131306|93721|Credit Card|2024-04-29|96000.0
131307|93722|Savings|2023-06-04|0.0
131308|93723|Savings|2023-09-25|0.0
131309|93723|Credit Card|2023-11-03|49000.0
131310|93724|Savings|2024-05-08|0.0
131311|93724|Credit Card|2025-01-09|87000.0
131312|93725|Savings|2023-06-11|0.0
131313|93725|Credit Card|2023-10-16|20000.0
131314|93726|Savings|2024-06-10|0.0
131315|93726|Credit Card|2024-09-06|14000.0
131316|93727|Savings|2024-05-10|0.0
131317|93727|Credit Card|2025-01-05|14000.0
131318|93728|Savings|2024-11-30|0.0
131319|93729|Savings|2023-02-07|0.0
131320|93730|Savings|2024-01-27|0.0
131321|93731|Savings|2024-11-07|0.0
131322|93732|Savings|2024-09-27|0.0
131323|93733|Savings|2023-10-09|0.0
131324|93733|Credit Card|2024-10-31|80000.0
131325|93734|Savings|2023-04-15|0.0
131326|93734|Credit Card|2024-12-08|22000.0
131327|93735|Savings|2023-09-09|0.0
131328|93736|Savings|2024-08-18|0.0
131329|93737|Savings|2023-05-23|0.0
131330|93738|Savings|2023-10-09|0.0
131331|93738|Credit Card|2024-09-16|87000.0
131332|93739|Savings|2024-09-25|0.0
131333|93739|Credit Card|2024-10-27|81000.0
131334|93740|Savings|2024-09-06|0.0
131335|93741|Savings|2023-03-30|0.0
131336|93741|Credit Card|2024-05-27|68000.0
131337|93742|Savings|2024-07-10|0.0
131338|93743|Savings|2024-03-14|0.0
131339|93744|Savings|2023-09-18|0.0
131340|93745|Savings|2023-03-09|0.0
131341|93746|Savings|2023-08-09|0.0
131342|93746|Credit Card|2024-09-27|49000.0
131343|93747|Savings|2023-04-23|0.0
131344|93747|Credit Card|2024-08-18|43000.0
131345|93748|Savings|2025-01-30|0.0
131346|93748|Credit Card|2025-01-30|61000.0
131347|93749|Savings|2024-02-26|0.0
131348|93750|Savings|2025-01-10|0.0
131349|93750|Credit Card|2025-01-23|35000.0
131350|93751|Savings|2024-02-23|0.0
131351|93752|Savings|2024-07-19|0.0
131352|93753|Savings|2023-03-22|0.0
131353|93754|Savings|2024-08-31|0.0
131354|93755|Savings|2023-08-27|0.0
131355|93756|Savings|2024-03-01|0.0
131356|93757|Savings|2024-07-30|0.0
131357|93758|Savings|2023-01-14|0.0
131358|93758|Credit Card|2023-04-11|73000.0
131359|93759|Savings|2023-05-16|0.0
131360|93760|Savings|2023-04-01|0.0
131361|93761|Savings|2023-11-28|0.0
131362|93761|Credit Card|2024-07-05|55000.0
131363|93762|Savings|2023-06-03|0.0
131364|93763|Savings|2024-08-08|0.0
131365|93763|Credit Card|2024-11-30|72000.0
131366|93764|Savings|2023-04-16|0.0
131367|93765|Savings|2023-06-17|0.0
131368|93766|Savings|2024-02-17|0.0
131369|93767|Savings|2023-10-30|0.0
131370|93767|Credit Card|2024-01-10|28000.0
131371|93768|Savings|2023-10-03|0.0
131372|93769|Savings|2024-01-06|0.0
131373|93769|Credit Card|2024-05-11|97000.0
131374|93770|Savings|2023-12-10|0.0
131375|93771|Savings|2024-08-29|0.0
131376|93772|Savings|2024-01-14|0.0
131377|93772|Credit Card|2024-11-14|22000.0
131378|93773|Savings|2023-04-10|0.0
131379|93774|Savings|2023-04-26|0.0
131380|93775|Savings|2024-06-29|0.0
131381|93775|Credit Card|2024-09-01|31000.0
131382|93776|Savings|2024-03-25|0.0
131383|93776|Credit Card|2024-08-23|11000.0
131384|93777|Savings|2024-04-19|0.0
131385|93778|Savings|2023-07-11|0.0
131386|93779|Savings|2023-07-05|0.0
131387|93779|Credit Card|2024-06-20|31000.0
131388|93780|Savings|2023-01-22|0.0
131389|93781|Savings|2024-09-16|0.0
131390|93782|Savings|2023-05-22|0.0
131391|93782|Credit Card|2024-07-15|11000.0
131392|93783|Savings|2024-01-04|0.0
131393|93783|Credit Card|2024-12-03|58000.0
131394|93784|Savings|2023-04-26|0.0
131395|93784|Credit Card|2024-01-18|39000.0
131396|93785|Savings|2023-01-15|0.0
131397|93786|Savings|2024-07-06|0.0
131398|93787|Savings|2024-08-26|0.0
131399|93787|Credit Card|2024-10-02|83000.0
131400|93788|Savings|2023-04-27|0.0
131401|93788|Credit Card|2023-08-12|23000.0
131402|93789|Savings|2023-05-31|0.0
131403|93790|Savings|2023-01-21|0.0
131404|93790|Credit Card|2023-10-30|85000.0
131405|93791|Savings|2025-01-21|0.0
131406|93792|Savings|2024-10-01|0.0
131407|93793|Savings|2023-02-08|0.0
131408|93794|Savings|2023-08-13|0.0
131409|93795|Savings|2024-06-24|0.0
131410|93796|Savings|2024-06-25|0.0
131411|93796|Credit Card|2024-07-27|23000.0
131412|93797|Savings|2023-12-19|0.0
131413|93797|Credit Card|2024-03-08|86000.0
131414|93798|Savings|2024-10-27|0.0
131415|93798|Credit Card|2024-12-06|23000.0
131416|93799|Savings|2023-02-15|0.0
131417|93800|Savings|2023-06-01|0.0
131418|93801|Savings|2024-05-04|0.0
131419|93802|Savings|2023-03-02|0.0
131420|93802|Credit Card|2024-04-03|34000.0
131421|93803|Savings|2023-12-27|0.0
131422|93804|Savings|2024-03-19|0.0
131423|93804|Credit Card|2025-01-23|16000.0
131424|93805|Savings|2024-02-10|0.0
131425|93805|Credit Card|2024-03-25|52000.0
131426|93806|Savings|2024-05-17|0.0
131427|93806|Credit Card|2024-12-20|64000.0
131428|93807|Savings|2024-11-17|0.0
131429|93808|Savings|2023-12-14|0.0
131430|93808|Credit Card|2024-09-04|48000.0
131431|93809|Savings|2023-06-01|0.0
131432|93809|Credit Card|2024-05-14|83000.0
131433|93810|Savings|2024-06-26|0.0
131434|93810|Credit Card|2024-11-04|54000.0
131435|93811|Savings|2024-12-07|0.0
131436|93812|Savings|2024-05-06|0.0
131437|93813|Savings|2023-05-24|0.0
131438|93814|Savings|2024-03-25|0.0
131439|93814|Credit Card|2024-09-15|62000.0
131440|93815|Savings|2024-12-19|0.0
131441|93816|Savings|2023-01-30|0.0
131442|93817|Savings|2024-07-19|0.0
131443|93818|Savings|2023-10-01|0.0
131444|93819|Savings|2024-07-10|0.0
131445|93819|Credit Card|2024-10-24|29000.0
131446|93820|Savings|2023-03-12|0.0
131447|93821|Savings|2024-05-31|0.0
131448|93821|Credit Card|2024-08-21|35000.0
131449|93822|Savings|2023-06-05|0.0
131450|93823|Savings|2023-04-16|0.0
131451|93823|Credit Card|2023-11-14|28000.0
131452|93824|Savings|2024-11-10|0.0
131453|93825|Savings|2024-03-31|0.0
131454|93826|Savings|2023-09-11|0.0
131455|93827|Savings|2023-10-08|0.0
131456|93828|Savings|2023-11-29|0.0
131457|93828|Credit Card|2024-11-09|21000.0
131458|93829|Savings|2023-02-18|0.0
131459|93830|Savings|2024-04-04|0.0
131460|93830|Credit Card|2024-08-05|92000.0
131461|93831|Savings|2024-02-17|0.0
131462|93832|Savings|2023-01-24|0.0
131463|93832|Credit Card|2024-01-23|82000.0
131464|93833|Savings|2024-06-28|0.0
131465|93833|Credit Card|2024-08-25|84000.0
131466|93834|Savings|2025-01-30|0.0
131467|93834|Credit Card|2025-01-30|94000.0
131468|93835|Savings|2023-08-17|0.0
131469|93836|Savings|2023-03-30|0.0
131470|93836|Credit Card|2024-10-10|69000.0
131471|93837|Savings|2023-07-17|0.0
131472|93838|Savings|2023-08-05|0.0
131473|93839|Savings|2023-10-01|0.0
131474|93840|Savings|2024-11-09|0.0
131475|93841|Savings|2025-01-04|0.0
131476|93841|Credit Card|2025-01-05|98000.0
131477|93842|Savings|2024-10-04|0.0
131478|93843|Savings|2024-08-10|0.0
131479|93844|Savings|2024-03-26|0.0
131480|93845|Savings|2024-03-25|0.0
131481|93845|Credit Card|2024-06-29|62000.0
131482|93846|Savings|2024-04-23|0.0
131483|93846|Credit Card|2025-01-27|46000.0
131484|93847|Savings|2024-05-24|0.0
131485|93848|Savings|2023-10-12|0.0
131486|93849|Savings|2024-11-09|0.0
131487|93850|Savings|2024-05-10|0.0
131488|93851|Savings|2024-07-18|0.0
131489|93852|Savings|2023-02-23|0.0
131490|93853|Savings|2024-02-09|0.0
131491|93854|Savings|2023-05-03|0.0
131492|93855|Savings|2024-04-13|0.0
131493|93856|Savings|2023-09-06|0.0
131494|93857|Savings|2024-12-17|0.0
131495|93857|Credit Card|2025-01-26|88000.0
131496|93858|Savings|2024-10-30|0.0
131497|93858|Credit Card|2024-12-05|51000.0
131498|93859|Savings|2024-09-06|0.0
131499|93859|Credit Card|2025-01-22|38000.0
131500|93860|Savings|2024-11-18|0.0
131501|93861|Savings|2024-04-18|0.0
131502|93862|Savings|2023-07-28|0.0
131503|93862|Credit Card|2024-10-07|14000.0
131504|93863|Savings|2023-05-06|0.0
131505|93864|Savings|2024-11-25|0.0
131506|93864|Credit Card|2024-11-25|67000.0
131507|93865|Savings|2023-04-11|0.0
131508|93866|Savings|2024-01-23|0.0
131509|93866|Credit Card|2024-09-17|65000.0
131510|93867|Savings|2023-11-21|0.0
131511|93868|Savings|2025-01-16|0.0
131512|93869|Savings|2024-01-27|0.0
131513|93870|Savings|2023-03-16|0.0
131514|93870|Credit Card|2024-01-02|24000.0
131515|93871|Savings|2023-01-22|0.0
131516|93871|Credit Card|2024-04-20|57000.0
131517|93872|Savings|2023-07-29|0.0
131518|93873|Savings|2023-07-12|0.0
131519|93873|Credit Card|2024-12-06|37000.0
131520|93874|Savings|2023-06-11|0.0
131521|93875|Savings|2023-11-02|0.0
131522|93876|Savings|2024-09-07|0.0
131523|93877|Savings|2023-11-24|0.0
131524|93878|Savings|2023-02-23|0.0
131525|93879|Savings|2023-02-22|0.0
131526|93880|Savings|2024-08-18|0.0
131527|93881|Savings|2024-12-14|0.0
131528|93881|Credit Card|2025-01-17|40000.0
131529|93882|Savings|2024-08-25|0.0
131530|93883|Savings|2023-06-18|0.0
131531|93883|Credit Card|2024-06-07|73000.0
131532|93884|Savings|2024-04-21|0.0
131533|93885|Savings|2023-11-12|0.0
131534|93886|Savings|2024-09-10|0.0
131535|93887|Savings|2024-06-29|0.0
131536|93888|Savings|2023-04-07|0.0
131537|93889|Savings|2024-05-03|0.0
131538|93890|Savings|2023-08-24|0.0
131539|93891|Savings|2024-05-21|0.0
131540|93892|Savings|2024-12-16|0.0
131541|93892|Credit Card|2024-12-31|43000.0
131542|93893|Savings|2023-01-29|0.0
131543|93894|Savings|2023-12-18|0.0
131544|93894|Credit Card|2024-06-23|24000.0
131545|93895|Savings|2024-11-28|0.0
131546|93895|Credit Card|2025-01-07|43000.0
131547|93896|Savings|2024-12-04|0.0
131548|93897|Savings|2024-10-02|0.0
131549|93898|Savings|2023-10-17|0.0
131550|93899|Savings|2023-04-21|0.0
131551|93899|Credit Card|2023-09-21|59000.0
131552|93900|Savings|2024-02-25|0.0
131553|93901|Savings|2023-09-07|0.0
131554|93902|Savings|2024-04-19|0.0
131555|93903|Savings|2024-01-24|0.0
131556|93904|Savings|2024-12-15|0.0
131557|93905|Savings|2024-10-31|0.0
131558|93905|Credit Card|2024-12-02|79000.0
131559|93906|Savings|2023-10-30|0.0
131560|93907|Savings|2023-06-28|0.0
131561|93908|Savings|2023-06-04|0.0
131562|93909|Savings|2023-04-24|0.0
131563|93909|Credit Card|2023-08-25|67000.0
131564|93910|Savings|2023-03-09|0.0
131565|93911|Savings|2024-07-08|0.0
131566|93912|Savings|2024-03-15|0.0
131567|93912|Credit Card|2024-09-13|68000.0
131568|93913|Savings|2023-09-09|0.0
131569|93914|Savings|2023-05-26|0.0
131570|93914|Credit Card|2024-03-28|19000.0
131571|93915|Savings|2024-07-11|0.0
131572|93916|Savings|2023-06-06|0.0
131573|93917|Savings|2023-09-21|0.0
131574|93917|Credit Card|2024-10-14|90000.0
131575|93918|Savings|2024-04-01|0.0
131576|93919|Savings|2024-06-08|0.0
131577|93920|Savings|2024-03-01|0.0
131578|93921|Savings|2023-01-08|0.0
131579|93922|Savings|2023-12-23|0.0
131580|93923|Savings|2024-09-27|0.0
131581|93924|Savings|2023-11-20|0.0
131582|93925|Savings|2024-06-16|0.0
131583|93926|Savings|2023-08-11|0.0
131584|93927|Savings|2024-01-28|0.0
131585|93928|Savings|2023-07-04|0.0
131586|93929|Savings|2024-03-03|0.0
131587|93929|Credit Card|2024-05-16|72000.0
131588|93930|Savings|2024-10-26|0.0
131589|93930|Credit Card|2024-11-05|91000.0
131590|93931|Savings|2024-06-12|0.0
131591|93932|Savings|2024-07-22|0.0
131592|93932|Credit Card|2024-12-24|60000.0
131593|93933|Savings|2023-11-04|0.0
131594|93934|Savings|2024-01-09|0.0
131595|93934|Credit Card|2024-06-27|52000.0
131596|93935|Savings|2024-09-05|0.0
131597|93936|Savings|2024-10-26|0.0
131598|93937|Savings|2024-09-23|0.0
131599|93938|Savings|2024-09-16|0.0
131600|93938|Credit Card|2024-10-11|93000.0
131601|93939|Savings|2025-01-20|0.0
131602|93940|Savings|2023-11-21|0.0
131603|93940|Credit Card|2024-12-07|20000.0
131604|93941|Savings|2024-05-03|0.0
131605|93941|Credit Card|2024-10-01|17000.0
131606|93942|Savings|2023-12-04|0.0
131607|93943|Savings|2023-01-08|0.0
131608|93943|Credit Card|2024-03-04|34000.0
131609|93944|Savings|2023-08-27|0.0
131610|93945|Savings|2023-01-22|0.0
131611|93946|Savings|2023-08-04|0.0
131612|93946|Credit Card|2023-12-19|11000.0
131613|93947|Savings|2023-06-06|0.0
131614|93948|Savings|2024-05-23|0.0
131615|93949|Savings|2024-04-25|0.0
131616|93950|Savings|2023-08-18|0.0
131617|93951|Savings|2023-12-26|0.0
131618|93951|Credit Card|2024-05-17|92000.0
131619|93952|Savings|2024-11-18|0.0
131620|93952|Credit Card|2024-12-01|77000.0
131621|93953|Savings|2023-10-27|0.0
131622|93954|Savings|2025-01-26|0.0
131623|93955|Savings|2024-04-03|0.0
131624|93956|Savings|2023-06-22|0.0
131625|93957|Savings|2023-10-05|0.0
131626|93958|Savings|2024-06-07|0.0
131627|93959|Savings|2023-06-10|0.0
131628|93960|Savings|2023-06-10|0.0
131629|93961|Savings|2024-02-04|0.0
131630|93962|Savings|2025-01-01|0.0
131631|93962|Credit Card|2025-01-03|54000.0
131632|93963|Savings|2024-03-18|0.0
131633|93963|Credit Card|2024-09-19|78000.0
131634|93964|Savings|2023-05-02|0.0
131635|93965|Savings|2023-12-15|0.0
131636|93966|Savings|2023-05-26|0.0
131637|93966|Credit Card|2024-06-09|31000.0
131638|93967|Savings|2023-12-29|0.0
131639|93967|Credit Card|2024-04-28|50000.0
131640|93968|Savings|2024-05-23|0.0
131641|93968|Credit Card|2025-01-29|18000.0
131642|93969|Savings|2023-11-16|0.0
131643|93970|Savings|2024-06-04|0.0
131644|93971|Savings|2023-11-19|0.0
131645|93972|Savings|2023-05-02|0.0
131646|93972|Credit Card|2024-06-11|25000.0
131647|93973|Savings|2024-03-10|0.0
131648|93974|Savings|2023-07-21|0.0
131649|93975|Savings|2024-09-16|0.0
131650|93975|Credit Card|2024-10-07|51000.0
131651|93976|Savings|2023-01-22|0.0
131652|93976|Credit Card|2023-05-09|61000.0
131653|93977|Savings|2024-06-12|0.0
131654|93978|Savings|2025-01-15|0.0
131655|93979|Savings|2024-03-25|0.0
131656|93980|Savings|2023-03-10|0.0
131657|93980|Credit Card|2024-02-13|56000.0
131658|93981|Savings|2024-01-28|0.0
131659|93981|Credit Card|2024-10-25|51000.0
131660|93982|Savings|2023-08-19|0.0
131661|93983|Savings|2025-01-15|0.0
131662|93983|Credit Card|2025-01-29|57000.0
131663|93984|Savings|2023-07-23|0.0
131664|93985|Savings|2024-12-13|0.0
131665|93985|Credit Card|2024-12-21|21000.0
131666|93986|Savings|2023-06-29|0.0
131667|93987|Savings|2024-07-13|0.0
131668|93988|Savings|2023-04-10|0.0
131669|93988|Credit Card|2023-07-14|66000.0
131670|93989|Savings|2023-10-15|0.0
131671|93990|Savings|2023-08-23|0.0
131672|93991|Savings|2023-10-06|0.0
131673|93992|Savings|2024-08-18|0.0
131674|93993|Savings|2023-04-14|0.0
131675|93994|Savings|2023-09-25|0.0
131676|93994|Credit Card|2024-07-08|32000.0
131677|93995|Savings|2024-12-01|0.0
131678|93995|Credit Card|2024-12-08|61000.0
131679|93996|Savings|2024-08-24|0.0
131680|93997|Savings|2023-01-26|0.0
131681|93997|Credit Card|2023-06-20|84000.0
131682|93998|Savings|2023-03-31|0.0
131683|93999|Savings|2024-11-30|0.0
131684|94000|Savings|2023-08-23|0.0
131685|94001|Savings|2023-12-01|0.0
131686|94002|Savings|2024-05-03|0.0
131687|94002|Credit Card|2024-06-20|33000.0
131688|94003|Savings|2023-06-28|0.0
131689|94004|Savings|2023-01-20|0.0
131690|94004|Credit Card|2023-03-17|63000.0
131691|94005|Savings|2023-02-28|0.0
131692|94005|Credit Card|2024-07-31|88000.0
131693|94006|Savings|2024-04-03|0.0
131694|94006|Credit Card|2024-05-05|74000.0
131695|94007|Savings|2023-05-11|0.0
131696|94007|Credit Card|2023-05-17|27000.0
131697|94008|Savings|2023-04-19|0.0
131698|94009|Savings|2023-01-09|0.0
131699|94010|Savings|2024-02-20|0.0
131700|94010|Credit Card|2024-03-20|52000.0
131701|94011|Savings|2023-10-15|0.0
131702|94012|Savings|2023-07-16|0.0
131703|94013|Savings|2023-12-21|0.0
131704|94013|Credit Card|2024-01-17|21000.0
131705|94014|Savings|2024-10-04|0.0
131706|94015|Savings|2024-02-05|0.0
131707|94015|Credit Card|2024-06-16|77000.0
131708|94016|Savings|2023-12-18|0.0
131709|94017|Savings|2024-12-11|0.0
131710|94018|Savings|2023-12-31|0.0
131711|94018|Credit Card|2024-06-06|91000.0
131712|94019|Savings|2024-07-03|0.0
131713|94019|Credit Card|2024-08-16|79000.0
131714|94020|Savings|2023-05-10|0.0
131715|94020|Credit Card|2023-07-20|70000.0
131716|94021|Savings|2023-02-03|0.0
131717|94022|Savings|2023-03-06|0.0
131718|94022|Credit Card|2024-06-06|41000.0
131719|94023|Savings|2023-05-02|0.0
131720|94024|Savings|2024-02-27|0.0
131721|94025|Savings|2023-08-02|0.0
131722|94026|Savings|2024-02-23|0.0
131723|94027|Savings|2024-05-16|0.0
131724|94028|Savings|2024-09-17|0.0
131725|94028|Credit Card|2024-10-31|59000.0
131726|94029|Savings|2023-03-04|0.0
131727|94030|Savings|2023-08-14|0.0
131728|94030|Credit Card|2025-01-19|62000.0
131729|94031|Savings|2024-05-16|0.0
