interaction_id|customer_id|interaction_type|interaction_date
191787|22786|Chat|2025-07-03
191788|59725|Chat|2025-06-28
191789|94081|Chat|2025-07-02
191790|96684|Chat|2025-06-28
191791|99945|Chat|2025-06-28
191792|19270|Email|2025-07-01
191793|55553|Email|2025-06-28
191794|23702|Chat|2025-06-29
191795|90169|Chat|2025-06-27
191796|93738|Email|2025-06-30
191797|52802|Chat|2025-07-01
191798|73930|Chat|2025-07-01
191799|5525|Email|2025-07-03
191800|6479|Email|2025-06-27
191801|28996|Chat|2025-07-02
191802|62578|Email|2025-06-29
191803|82523|Chat|2025-07-03
191804|49519|Chat|2025-07-03
191805|64209|Call|2025-06-30
191806|65827|Chat|2025-06-30
191807|60541|Chat|2025-07-01
191808|72023|Email|2025-06-27
191809|44472|Chat|2025-06-28
191810|66764|Email|2025-06-29
191811|19042|Chat|2025-06-28
191812|9462|Call|2025-07-02
191813|82139|Chat|2025-06-28
191814|96012|Email|2025-07-02
191815|1515|Chat|2025-07-02
191816|87654|Email|2025-06-30
191817|73027|Chat|2025-06-27
191818|20785|Email|2025-06-29
191819|28862|Email|2025-06-29
191820|47780|Email|2025-07-04
191821|44776|Chat|2025-07-01
191822|38533|Email|2025-07-01
191823|87992|Chat|2025-07-01
191824|69210|Email|2025-06-28
191825|40589|Email|2025-06-26
191826|24518|Email|2025-07-03
191827|11755|Email|2025-07-02
191828|28499|Email|2025-06-29
191829|79420|Chat|2025-06-30
191830|75545|Chat|2025-07-01
191831|77792|Email|2025-07-01
191832|27517|Chat|2025-06-29
191833|35131|Email|2025-07-02
191834|52259|Chat|2025-07-03
191835|26729|Chat|2025-06-29
191836|88510|Chat|2025-06-29
191837|91079|Chat|2025-07-02
191838|32327|Chat|2025-06-28
191839|36893|Chat|2025-06-27
191840|53664|Email|2025-06-27
191841|30470|Chat|2025-06-28
191842|38730|Call|2025-06-28
191843|61368|Chat|2025-07-03
191844|53338|Email|2025-07-02
191845|76650|Email|2025-06-30
191846|95138|Email|2025-07-03
191847|19033|Chat|2025-07-02
191848|55387|Chat|2025-06-27
191849|97391|Chat|2025-07-01
191850|42108|Email|2025-06-27
191851|25410|Chat|2025-06-30
191852|87075|Chat|2025-07-01
191853|7608|Email|2025-06-29
191854|8750|Chat|2025-07-01
191855|18993|Chat|2025-07-01
191856|78593|Chat|2025-06-26
191857|62495|Chat|2025-06-30
191858|42946|Chat|2025-06-30
191859|60764|Email|2025-07-04
191860|32931|Chat|2025-07-03
191861|21283|Chat|2025-06-30
191862|32655|Chat|2025-06-27
191863|47472|Email|2025-06-28
191864|27862|Chat|2025-06-30
191865|83303|Chat|2025-06-27
191866|33698|Chat|2025-06-29
191867|98696|Call|2025-06-29
191868|65697|Chat|2025-06-30
191869|55479|Call|2025-07-02
191870|52562|Email|2025-07-01
191871|5796|Call|2025-06-28
191872|33064|Chat|2025-07-03
191873|44121|Chat|2025-07-02
191874|62523|Chat|2025-06-26
191875|44881|Chat|2025-06-29
191876|41924|Chat|2025-06-29
191877|31745|Chat|2025-07-01
191878|85924|Email|2025-06-27
191879|30241|Email|2025-06-30
191880|66221|Chat|2025-06-30
191881|73954|Chat|2025-07-01
191882|99280|Chat|2025-07-01
191883|54312|Chat|2025-07-02
191884|94076|Email|2025-07-02
191885|12158|Chat|2025-06-28
191886|25223|Chat|2025-06-29
191887|63139|Chat|2025-06-29
191888|7301|Chat|2025-06-30
191889|30021|Chat|2025-07-01
191890|62656|Call|2025-06-29
191891|7130|Email|2025-06-30
191892|68208|Chat|2025-06-30
191893|43180|Chat|2025-06-28
191894|92469|Email|2025-07-01
191895|3210|Chat|2025-06-30
191896|51775|Chat|2025-06-29
191897|85192|Chat|2025-06-30
191898|96603|Email|2025-06-28
191899|47123|Email|2025-06-27
191900|75329|Chat|2025-06-29
191901|44034|Email|2025-06-29
191902|80825|Chat|2025-06-30
191903|75123|Chat|2025-06-26
191904|77375|Chat|2025-06-29
191905|44591|Call|2025-06-26
191906|46449|Email|2025-06-29
191907|37306|Chat|2025-07-03
191908|65899|Chat|2025-06-30
191909|21971|Email|2025-06-30
191910|37351|Email|2025-06-29
191911|37256|Email|2025-07-01
191912|69998|Chat|2025-06-30
191913|59026|Chat|2025-07-03
191914|5068|Email|2025-06-30
191915|32109|Chat|2025-06-30
191916|80544|Email|2025-07-03
191917|21236|Chat|2025-06-30
191918|79718|Email|2025-07-04
191919|3831|Chat|2025-06-30
191920|27628|Email|2025-06-27
191921|81398|Chat|2025-07-01
191922|12297|Chat|2025-06-25
191923|17017|Call|2025-06-30
191924|45356|Chat|2025-06-27
191925|80470|Chat|2025-06-27
191926|11043|Chat|2025-06-28
191927|72432|Chat|2025-06-26
191928|73081|Chat|2025-06-30
191929|3228|Email|2025-07-01
191930|97985|Call|2025-07-02
191931|67|Chat|2025-06-30
191932|77795|Chat|2025-07-02
191933|39375|Chat|2025-06-27
191934|6658|Chat|2025-06-29
191935|56505|Call|2025-07-04
191936|40862|Call|2025-07-01
191937|43288|Call|2025-06-29
191938|26658|Call|2025-06-29
191939|13135|Call|2025-07-02
191940|54724|Chat|2025-06-29
191941|59720|Chat|2025-06-30
191942|17457|Chat|2025-06-29
191943|43928|Chat|2025-06-29
191944|98148|Chat|2025-07-01
191945|14132|Chat|2025-06-28
191946|67699|Chat|2025-07-02
191947|6758|Chat|2025-06-30
191948|91507|Chat|2025-06-28
191949|35931|Chat|2025-07-03
191950|44580|Email|2025-06-28
191951|90239|Chat|2025-07-01
191952|89887|Email|2025-06-29
191953|83244|Email|2025-07-03
191954|47876|Chat|2025-06-29
191955|35779|Email|2025-06-29
191956|85016|Email|2025-07-02
191957|39756|Chat|2025-07-02
191958|34583|Call|2025-06-30
191959|66608|Chat|2025-06-30
191960|51379|Chat|2025-06-29
191961|2073|Chat|2025-06-27
191962|23767|Chat|2025-07-04
191963|527|Chat|2025-06-28
191964|25914|Chat|2025-07-02
191965|27125|Chat|2025-06-28
191966|47799|Chat|2025-07-01
191967|26599|Email|2025-06-27
191968|81462|Chat|2025-06-28
191969|49745|Chat|2025-06-27
191970|43066|Chat|2025-07-03
191971|40742|Chat|2025-06-26
191972|66832|Chat|2025-06-29
191973|90682|Chat|2025-06-27
191974|28320|Email|2025-06-28
191975|6769|Chat|2025-07-01
191976|75551|Chat|2025-06-30
191977|15256|Chat|2025-07-03
191978|70122|Chat|2025-06-28
191979|270|Chat|2025-07-02
191980|31375|Chat|2025-06-28
191981|79801|Chat|2025-07-04
191982|82452|Chat|2025-06-27
191983|25400|Call|2025-06-29
191984|50360|Chat|2025-06-30
191985|53034|Chat|2025-07-01
191986|72588|Email|2025-06-30
191987|49499|Chat|2025-06-30
191988|74304|Email|2025-06-28
191989|83395|Email|2025-07-01
191990|4574|Chat|2025-07-01
191991|13859|Chat|2025-07-03
191992|27039|Call|2025-07-03
191993|88739|Chat|2025-06-29
191994|71069|Chat|2025-06-27
191995|70472|Email|2025-07-05
191996|59457|Chat|2025-06-30
191997|39467|Email|2025-06-29
191998|19645|Email|2025-06-28
191999|15869|Chat|2025-06-30
192000|94781|Call|2025-06-28
192001|36313|Email|2025-07-04
192002|20255|Email|2025-07-01
192003|29582|Email|2025-06-29
192004|85105|Chat|2025-07-01
192005|21532|Email|2025-06-28
192006|61934|Chat|2025-07-03
192007|13661|Email|2025-06-26
192008|74610|Email|2025-06-30
192009|19198|Chat|2025-06-27
192010|99954|Chat|2025-07-01
192011|41137|Chat|2025-06-29
192012|37880|Call|2025-06-29
192013|40920|Chat|2025-06-30
192014|57869|Email|2025-07-02
192015|82187|Chat|2025-06-30
192016|10787|Chat|2025-06-29
192017|48100|Email|2025-06-27
192018|23695|Call|2025-07-01
192019|37683|Email|2025-06-30
192020|42141|Call|2025-06-29
192021|4642|Chat|2025-06-28
192022|15679|Chat|2025-07-02
192023|7244|Email|2025-06-27
192024|44426|Chat|2025-07-01
192025|98070|Chat|2025-06-30
192026|56045|Chat|2025-07-02
192027|33152|Email|2025-06-30
192028|75091|Email|2025-06-30
192029|98999|Chat|2025-06-30
192030|48428|Chat|2025-07-01
192031|94269|Email|2025-07-03
192032|21071|Chat|2025-07-01
192033|37184|Chat|2025-06-29
192034|80114|Chat|2025-07-03
192035|47209|Email|2025-07-04
192036|35165|Email|2025-06-29
192037|77021|Chat|2025-06-29
192038|25058|Chat|2025-07-04
192039|41205|Call|2025-07-03
192040|90215|Call|2025-06-29
192041|13991|Chat|2025-07-02
192042|80670|Chat|2025-06-27
192043|20227|Chat|2025-06-29
192044|41806|Chat|2025-06-28
192045|81288|Chat|2025-06-29
192046|32359|Email|2025-06-29
192047|55430|Chat|2025-06-30
192048|76518|Chat|2025-07-01
192049|84464|Email|2025-06-30
192050|76993|Email|2025-07-01
192051|73278|Chat|2025-06-30
192052|62349|Email|2025-06-28
192053|79503|Chat|2025-07-02
192054|97537|Chat|2025-06-28
192055|67332|Chat|2025-06-29
192056|93281|Email|2025-07-01
192057|95530|Chat|2025-07-03
192058|15341|Chat|2025-07-03
192059|24436|Chat|2025-07-01
192060|28650|Call|2025-07-01
192061|78706|Chat|2025-07-01
192062|81528|Call|2025-07-01
192063|48163|Email|2025-06-28
192064|96547|Email|2025-06-29
192065|3270|Chat|2025-06-30
192066|79390|Chat|2025-07-03
192067|11466|Chat|2025-06-30
192068|69814|Chat|2025-07-02
192069|72867|Chat|2025-06-29
192070|46986|Email|2025-06-29
192071|85237|Chat|2025-06-30
192072|1832|Chat|2025-06-29
192073|58141|Chat|2025-06-29
192074|23125|Chat|2025-06-30
192075|38593|Chat|2025-07-01
192076|2805|Chat|2025-07-03
192077|17723|Chat|2025-06-26
192078|48990|Chat|2025-07-01
192079|78450|Chat|2025-07-01
192080|33443|Email|2025-07-02
192081|73993|Chat|2025-06-29
192082|62141|Call|2025-06-29
192083|75468|Email|2025-07-01
192084|22670|Email|2025-07-01
192085|36771|Chat|2025-07-01
192086|76214|Email|2025-06-30
192087|52551|Email|2025-06-29
192088|9827|Chat|2025-07-02
192089|66872|Call|2025-06-30
192090|93390|Call|2025-06-30
192091|50353|Chat|2025-07-02
192092|78224|Chat|2025-06-28
192093|85536|Call|2025-06-30
192094|93255|Chat|2025-06-30
192095|47092|Chat|2025-06-29
192096|89411|Chat|2025-06-30
192097|73216|Call|2025-06-29
192098|91114|Email|2025-07-02
192099|79730|Chat|2025-07-02
192100|82757|Email|2025-07-01
192101|58723|Chat|2025-07-01
192102|18134|Chat|2025-07-01
192103|94022|Chat|2025-06-28
192104|97492|Email|2025-06-29
192105|39790|Call|2025-06-29
192106|75361|Chat|2025-07-01
192107|60978|Chat|2025-07-03
192108|6688|Call|2025-06-28
192109|61762|Call|2025-06-30
192110|288|Email|2025-06-25
192111|85338|Chat|2025-06-30
192112|26452|Chat|2025-07-06
192113|79089|Email|2025-06-30
192114|14735|Chat|2025-07-01
192115|39459|Chat|2025-06-29
192116|48863|Chat|2025-07-04
192117|86340|Chat|2025-06-30
192118|17195|Chat|2025-07-03
192119|74001|Chat|2025-06-23
192120|17675|Chat|2025-07-01
192121|9494|Call|2025-07-04
192122|86894|Chat|2025-07-01
192123|9501|Call|2025-07-02
192124|61743|Chat|2025-06-29
192125|92132|Chat|2025-06-30
192126|99956|Chat|2025-07-03
192127|92336|Chat|2025-06-30
192128|33306|Chat|2025-07-02
192129|37563|Chat|2025-06-30
192130|37989|Chat|2025-06-26
192131|38485|Email|2025-07-01
192132|68624|Chat|2025-06-29
192133|99700|Chat|2025-06-30
192134|6640|Chat|2025-06-29
192135|37783|Chat|2025-07-02
192136|70488|Email|2025-07-01
192137|80482|Email|2025-06-28
192138|20697|Chat|2025-07-01
192139|42938|Chat|2025-07-01
192140|58127|Email|2025-07-03
192141|29839|Email|2025-06-30
192142|1407|Chat|2025-06-27
192143|71898|Email|2025-06-29
192144|7618|Chat|2025-07-01
192145|32827|Chat|2025-06-30
192146|74495|Chat|2025-06-29
192147|48206|Chat|2025-07-01
192148|64884|Chat|2025-07-01
192149|68040|Chat|2025-07-02
192150|9316|Chat|2025-07-01
192151|91188|Email|2025-07-02
192152|10155|Chat|2025-07-01
192153|28545|Chat|2025-06-28
192154|46436|Chat|2025-06-30
192155|10722|Chat|2025-06-30
192156|96950|Chat|2025-07-02
192157|43776|Call|2025-06-30
192158|49296|Chat|2025-06-28
192159|83089|Email|2025-06-27
192160|11610|Call|2025-06-30
192161|79979|Call|2025-06-28
192162|37919|Call|2025-07-03
192163|55999|Chat|2025-07-01
192164|60060|Chat|2025-07-02
192165|84909|Email|2025-06-30
192166|59616|Email|2025-06-27
192167|90565|Chat|2025-06-30
192168|13741|Email|2025-06-27
192169|89950|Chat|2025-07-01
192170|36090|Chat|2025-07-01
192171|73752|Email|2025-06-27
192172|96338|Chat|2025-06-27
192173|52787|Chat|2025-06-29
192174|61474|Email|2025-06-26
192175|47487|Chat|2025-07-01
192176|55647|Chat|2025-06-28
192177|84261|Email|2025-07-01
192178|30989|Email|2025-07-04
192179|90569|Chat|2025-06-30
192180|16477|Chat|2025-06-27
192181|43582|Chat|2025-06-30
192182|28889|Chat|2025-07-02
192183|33155|Email|2025-06-30
192184|76288|Email|2025-06-26
192185|77203|Chat|2025-06-27
192186|72103|Chat|2025-06-30
192187|97575|Chat|2025-06-30
192188|40445|Chat|2025-06-28
192189|71271|Call|2025-06-30
192190|91014|Email|2025-06-28
192191|47688|Email|2025-06-29
192192|83004|Chat|2025-06-29
192193|8173|Email|2025-07-03
192194|50590|Chat|2025-07-02
192195|87539|Email|2025-06-29
192196|95355|Chat|2025-07-03
192197|46400|Chat|2025-06-28
192198|82389|Chat|2025-06-27
192199|16651|Chat|2025-06-29
192200|35797|Chat|2025-07-02
192201|98883|Chat|2025-06-29
192202|17017|Email|2025-06-26
192203|31318|Email|2025-06-28
192204|85334|Email|2025-07-02
192205|8593|Chat|2025-07-02
192206|59787|Chat|2025-07-02
192207|81917|Email|2025-06-30
192208|70721|Chat|2025-06-27
192209|80352|Chat|2025-06-30
192210|24520|Chat|2025-07-01
192211|62722|Chat|2025-06-29
192212|13298|Chat|2025-06-28
192213|18036|Chat|2025-06-28
192214|43615|Call|2025-07-03
192215|53467|Email|2025-07-02
192216|68822|Chat|2025-06-29
192217|70246|Chat|2025-06-30
192218|58368|Email|2025-06-27
192219|66393|Chat|2025-07-01
192220|27408|Chat|2025-06-26
192221|43923|Chat|2025-07-01
192222|72632|Email|2025-06-27
192223|98087|Chat|2025-07-01
192224|51630|Chat|2025-06-28
192225|9187|Chat|2025-07-05
192226|20527|Email|2025-07-03
192227|82334|Email|2025-07-01
192228|92953|Email|2025-06-30
192229|6950|Email|2025-06-29
192230|283|Chat|2025-07-02
192231|45866|Chat|2025-06-28
192232|76727|Chat|2025-06-30
192233|43011|Chat|2025-06-30
192234|86027|Chat|2025-07-01
192235|90961|Call|2025-07-02
192236|94811|Chat|2025-06-29
192237|71541|Email|2025-07-01
192238|91712|Email|2025-06-28
192239|18549|Call|2025-07-01
192240|70596|Call|2025-06-28
192241|16524|Chat|2025-07-02
192242|35405|Chat|2025-07-03
192243|57619|Call|2025-07-03
192244|70298|Chat|2025-06-29
192245|78268|Email|2025-06-30
192246|52765|Call|2025-06-26
192247|92448|Chat|2025-07-02
192248|12831|Email|2025-06-28
192249|29110|Email|2025-07-01
192250|74850|Email|2025-07-03
192251|47055|Chat|2025-06-27
192252|87679|Email|2025-06-27
192253|55391|Email|2025-07-03
192254|3490|Email|2025-07-01
192255|35770|Email|2025-06-27
192256|68796|Email|2025-07-01
192257|31736|Chat|2025-06-30
192258|4438|Chat|2025-06-28
192259|5589|Chat|2025-06-30
192260|30054|Chat|2025-06-29
192261|81297|Chat|2025-06-30
192262|13500|Chat|2025-07-02
192263|7478|Chat|2025-06-28
192264|58750|Chat|2025-06-29
192265|96051|Email|2025-06-29
192266|17135|Chat|2025-06-29
192267|37632|Chat|2025-07-02
192268|61381|Email|2025-06-29
192269|8229|Chat|2025-07-01
192270|24393|Chat|2025-06-28
192271|58984|Email|2025-07-03
192272|14306|Chat|2025-06-30
192273|74635|Chat|2025-06-29
192274|46394|Email|2025-06-28
192275|74163|Chat|2025-06-29
192276|7562|Chat|2025-06-30
192277|9656|Email|2025-06-28
192278|62476|Chat|2025-07-01
192279|63108|Chat|2025-07-02
192280|308|Chat|2025-07-02
192281|16432|Email|2025-07-01
192282|68195|Chat|2025-06-30
192283|68792|Chat|2025-07-02
192284|67895|Email|2025-06-27
192285|3030|Call|2025-06-27
192286|96385|Chat|2025-06-29
192287|51341|Email|2025-06-29
192288|52976|Chat|2025-06-30
192289|79537|Email|2025-06-26
192290|58433|Chat|2025-07-01
192291|58952|Chat|2025-06-30
192292|66060|Chat|2025-06-30
192293|15131|Chat|2025-06-30
192294|88052|Chat|2025-07-01
192295|80287|Email|2025-07-05
192296|43351|Email|2025-06-29
192297|38679|Chat|2025-07-01
192298|71152|Chat|2025-07-02
192299|23552|Email|2025-07-03
192300|40350|Chat|2025-06-30
192301|36394|Chat|2025-06-27
192302|86582|Chat|2025-06-30
192303|52643|Email|2025-07-02
192304|27894|Email|2025-06-29
192305|44547|Email|2025-06-27
192306|71713|Chat|2025-06-28
192307|77488|Email|2025-06-28
192308|35131|Chat|2025-06-29
192309|60587|Chat|2025-07-01
192310|24713|Email|2025-07-02
192311|80941|Email|2025-06-30
192312|91459|Chat|2025-07-01
192313|3340|Chat|2025-07-01
192314|34862|Call|2025-06-27
192315|3496|Call|2025-06-29
192316|66434|Email|2025-06-29
192317|37101|Chat|2025-06-29
192318|51697|Chat|2025-06-30
192319|68909|Chat|2025-07-02
192320|27522|Email|2025-07-04
192321|33777|Chat|2025-06-29
192322|91945|Chat|2025-06-30
192323|22763|Email|2025-06-30
192324|47044|Chat|2025-07-02
192325|45450|Call|2025-06-26
192326|35128|Chat|2025-06-28
192327|90655|Chat|2025-06-30
192328|90567|Chat|2025-06-30
192329|93948|Chat|2025-07-04
192330|32026|Call|2025-07-03
192331|35458|Chat|2025-06-28
192332|86856|Chat|2025-06-30
192333|59116|Call|2025-06-30
192334|82068|Chat|2025-06-26
192335|7834|Email|2025-07-02
192336|19290|Email|2025-07-02
192337|51798|Chat|2025-06-30
192338|17116|Chat|2025-06-27
192339|37803|Chat|2025-07-02
192340|2476|Chat|2025-07-03
192341|32898|Chat|2025-07-02
192342|80479|Email|2025-07-01
192343|44843|Chat|2025-06-28
192344|88380|Chat|2025-07-03
192345|49309|Chat|2025-06-30
192346|65238|Chat|2025-06-30
192347|71498|Chat|2025-06-28
192348|86066|Email|2025-07-03
192349|63122|Chat|2025-06-30
192350|84560|Chat|2025-07-01
192351|52973|Chat|2025-06-30
192352|9042|Email|2025-06-27
192353|75361|Chat|2025-06-28
192354|44612|Chat|2025-06-29
192355|97409|Chat|2025-07-02
192356|96541|Chat|2025-07-03
192357|28367|Email|2025-06-28
192358|54687|Call|2025-07-02
192359|10723|Chat|2025-07-01
192360|99387|Chat|2025-06-29
192361|19104|Email|2025-06-30
192362|58522|Email|2025-06-29
192363|78250|Chat|2025-06-28
192364|91007|Chat|2025-06-28
192365|55113|Chat|2025-06-28
192366|7702|Chat|2025-07-03
192367|31918|Chat|2025-06-30
192368|35751|Chat|2025-06-30
192369|96774|Chat|2025-07-02
192370|90419|Chat|2025-06-29
192371|17079|Chat|2025-07-01
192372|56505|Email|2025-06-30
192373|84667|Chat|2025-06-24
192374|12598|Email|2025-06-30
192375|15620|Chat|2025-07-01
192376|59559|Chat|2025-07-04
192377|38257|Chat|2025-06-29
192378|23195|Chat|2025-06-28
192379|33351|Chat|2025-06-29
192380|97583|Call|2025-07-01
192381|45377|Chat|2025-07-03
192382|57778|Chat|2025-07-01
192383|97945|Call|2025-06-29
192384|58798|Chat|2025-06-30
192385|87417|Email|2025-06-30
192386|69234|Chat|2025-06-28
192387|25190|Chat|2025-06-30
192388|55186|Chat|2025-06-30
192389|78017|Chat|2025-06-29
192390|93393|Email|2025-06-29
192391|28549|Chat|2025-07-01
192392|75211|Chat|2025-06-29
192393|10407|Chat|2025-07-03
192394|68578|Chat|2025-06-30
192395|76040|Chat|2025-06-28
192396|77444|Call|2025-07-02
192397|92765|Email|2025-07-02
192398|19368|Email|2025-06-27
192399|35948|Chat|2025-06-27
192400|47048|Email|2025-07-03
192401|35176|Call|2025-06-29
192402|90835|Chat|2025-07-04
192403|45143|Call|2025-06-29
192404|96799|Email|2025-07-02
192405|20489|Email|2025-06-27
192406|52510|Chat|2025-07-04
192407|14607|Email|2025-07-01
192408|34902|Call|2025-06-27
192409|27958|Chat|2025-07-02
192410|77322|Email|2025-06-30
192411|13210|Chat|2025-07-02
192412|85908|Chat|2025-06-28
192413|9078|Chat|2025-06-29
192414|58659|Call|2025-07-02
192415|93439|Chat|2025-06-27
192416|86309|Chat|2025-06-29
192417|21335|Chat|2025-06-29
192418|79458|Chat|2025-06-28
192419|23103|Chat|2025-07-02
192420|26469|Email|2025-06-30
192421|91578|Chat|2025-06-30
192422|42624|Chat|2025-06-30
192423|11134|Chat|2025-06-28
192424|28614|Chat|2025-07-01
192425|71979|Chat|2025-07-02
192426|2608|Email|2025-06-27
192427|97104|Chat|2025-06-30
192428|42557|Call|2025-07-01
192429|22105|Chat|2025-06-29
192430|78788|Chat|2025-06-27
192431|67604|Email|2025-06-30
192432|78415|Chat|2025-06-30
192433|69581|Chat|2025-07-02
192434|98240|Chat|2025-07-01
192435|5595|Chat|2025-07-02
192436|8782|Chat|2025-06-28
192437|73638|Email|2025-06-25
192438|10123|Chat|2025-07-03
192439|175|Chat|2025-07-02
192440|59981|Chat|2025-06-27
192441|8357|Call|2025-07-01
192442|27219|Email|2025-06-29
192443|78465|Email|2025-07-03
192444|62038|Chat|2025-06-29
192445|88113|Email|2025-06-30
192446|47789|Email|2025-06-29
192447|13073|Chat|2025-06-28
192448|20491|Chat|2025-07-01
192449|78428|Email|2025-06-30
192450|88031|Chat|2025-06-30
192451|89780|Email|2025-06-29
192452|2882|Chat|2025-06-28
192453|27281|Email|2025-07-01
192454|9812|Email|2025-07-04
192455|680|Email|2025-06-28
192456|64278|Email|2025-06-30
192457|35144|Chat|2025-06-30
192458|68711|Chat|2025-07-02
192459|87253|Chat|2025-06-30
192460|93000|Email|2025-07-04
192461|97703|Email|2025-06-29
192462|92343|Chat|2025-07-02
192463|68345|Chat|2025-06-29
192464|78701|Email|2025-06-30
192465|47593|Email|2025-06-29
192466|74932|Chat|2025-07-01
192467|26025|Chat|2025-06-27
192468|55422|Call|2025-06-29
192469|19696|Chat|2025-07-03
192470|24682|Chat|2025-06-29
192471|87872|Chat|2025-07-03
192472|4771|Chat|2025-07-01
192473|41337|Chat|2025-06-29
192474|65717|Chat|2025-07-04
192475|41304|Chat|2025-06-30
192476|17058|Chat|2025-06-29
192477|30718|Chat|2025-06-29
192478|87385|Chat|2025-07-01
192479|87341|Email|2025-06-27
192480|80813|Email|2025-07-01
192481|49565|Email|2025-06-27
192482|74896|Chat|2025-07-03
192483|80483|Chat|2025-06-30
192484|67354|Chat|2025-07-03
192485|53652|Chat|2025-07-03
192486|3598|Call|2025-07-01
192487|34497|Chat|2025-06-29
192488|71416|Chat|2025-07-03
192489|22783|Chat|2025-06-29
192490|46692|Email|2025-06-27
192491|88803|Chat|2025-07-02
192492|31312|Chat|2025-06-29
192493|59026|Chat|2025-07-01
192494|59271|Chat|2025-07-01
192495|69233|Chat|2025-06-26
192496|4244|Chat|2025-06-29
192497|17806|Chat|2025-06-30
192498|78139|Chat|2025-06-27
192499|20320|Chat|2025-07-01
192500|67020|Chat|2025-06-28
192501|25616|Chat|2025-06-29
192502|6042|Chat|2025-07-01
192503|68812|Chat|2025-06-28
192504|8861|Chat|2025-06-27
192505|39523|Chat|2025-06-30
192506|91806|Chat|2025-06-28
192507|31394|Chat|2025-06-27
192508|51688|Chat|2025-06-30
192509|14835|Chat|2025-06-29
192510|60552|Chat|2025-07-02
192511|95010|Chat|2025-06-28
192512|72649|Chat|2025-07-02
192513|77205|Call|2025-06-27
192514|4444|Email|2025-07-01
192515|74733|Chat|2025-06-30
192516|59820|Chat|2025-07-02
192517|26214|Chat|2025-07-02
192518|40600|Chat|2025-06-27
192519|58182|Call|2025-07-02
192520|79004|Chat|2025-07-02
192521|35272|Chat|2025-07-02
192522|33039|Chat|2025-06-29
192523|48314|Email|2025-06-30
192524|84024|Chat|2025-07-03
192525|46221|Chat|2025-07-01
192526|76570|Chat|2025-07-02
192527|16876|Chat|2025-06-28
192528|80387|Chat|2025-06-28
192529|42181|Chat|2025-06-28
192530|51682|Chat|2025-06-30
192531|8671|Email|2025-06-29
192532|27481|Chat|2025-06-29
192533|96269|Chat|2025-07-01
192534|55666|Chat|2025-07-04
192535|54197|Chat|2025-06-30
192536|57240|Chat|2025-06-30
192537|58588|Chat|2025-06-30
192538|12242|Chat|2025-06-29
192539|97392|Email|2025-07-02
192540|89668|Call|2025-06-27
192541|1679|Call|2025-07-01
192542|29563|Chat|2025-06-30
192543|77143|Chat|2025-06-29
192544|14906|Chat|2025-06-29
192545|20096|Email|2025-07-03
192546|40941|Chat|2025-06-29
192547|27295|Chat|2025-07-04
192548|95446|Chat|2025-07-01
192549|52964|Call|2025-06-29
192550|23709|Chat|2025-06-30
192551|33088|Call|2025-06-28
192552|47513|Chat|2025-07-02
192553|14437|Chat|2025-07-04
192554|17277|Email|2025-06-29
192555|94283|Email|2025-07-02
192556|8125|Email|2025-07-01
192557|64643|Chat|2025-07-01
192558|71668|Chat|2025-07-01
192559|54547|Email|2025-07-01
192560|57256|Call|2025-06-30
192561|62788|Chat|2025-07-02
192562|85307|Chat|2025-06-27
192563|67852|Chat|2025-06-30
192564|84747|Chat|2025-06-30
192565|97251|Chat|2025-06-28
192566|3286|Chat|2025-06-29
192567|57816|Call|2025-06-30
192568|69142|Email|2025-06-28
192569|81215|Email|2025-07-02
192570|88227|Chat|2025-06-30
192571|789|Call|2025-06-29
192572|13889|Chat|2025-06-28
192573|45789|Chat|2025-06-28
192574|87829|Chat|2025-06-29
192575|26648|Email|2025-06-29
192576|32289|Chat|2025-06-29
192577|28403|Call|2025-06-28
192578|46327|Chat|2025-07-01
192579|11542|Email|2025-06-29
192580|61073|Email|2025-06-29
192581|38076|Chat|2025-07-04
192582|26914|Email|2025-06-29
192583|6100|Chat|2025-07-01
192584|9812|Chat|2025-06-29
192585|45904|Chat|2025-06-29
192586|68811|Chat|2025-06-29
192587|1558|Email|2025-06-27
192588|74496|Chat|2025-06-29
192589|44832|Chat|2025-06-29
192590|62415|Chat|2025-06-30
192591|9539|Chat|2025-06-29
192592|42367|Chat|2025-07-02
192593|25539|Chat|2025-07-02
192594|29165|Email|2025-06-30
192595|15967|Chat|2025-06-28
192596|41240|Chat|2025-07-03
192597|42755|Chat|2025-06-28
192598|62383|Chat|2025-06-29
192599|72384|Chat|2025-07-03
192600|55857|Chat|2025-06-26
192601|70544|Email|2025-06-29
192602|47191|Chat|2025-06-29
192603|12281|Email|2025-06-30
192604|15742|Email|2025-07-01
192605|73184|Chat|2025-07-01
192606|40895|Chat|2025-06-28
192607|82489|Chat|2025-06-29
192608|56585|Chat|2025-06-30
192609|86226|Email|2025-06-30
192610|12185|Chat|2025-06-27
192611|35067|Email|2025-07-04
192612|64722|Email|2025-07-03
192613|74317|Chat|2025-07-01
192614|53303|Email|2025-07-02
192615|8085|Chat|2025-06-29
192616|46725|Chat|2025-07-02
192617|32434|Call|2025-06-30
192618|34851|Chat|2025-06-30
192619|90177|Chat|2025-07-02
192620|36841|Chat|2025-07-03
192621|44422|Email|2025-07-01
192622|45192|Chat|2025-06-28
192623|66481|Chat|2025-07-01
192624|75981|Call|2025-07-04
192625|40356|Chat|2025-07-02
192626|69716|Call|2025-06-30
